ID,pros_negative%,pros_nuetral%,pros_positive%,cons_negative%,cons_nuetral%,cons_positive%,firm,date_review,job_title,current,location,overall_rating,work_life_balance,culture_values,diversity_inclusion,career_opp,comp_benefits,senior_mgmt,recommend,ceo_approv,outlook,headline,pros,cons
682679,0.02541087,0.44250414,0.532085,0.608953,0.3713876,0.019659389,PwC,43081, Anonymous Employee,Former Employee,,1,1.0,1.0,,1.0,1.0,1.0,o,o,o,Audit Associate,The office location was a pro,Flexibility and Pay were definitely cons
700894,0.040731605,0.7759941,0.18327436,0.18911579,0.6935518,0.11733249,PwC,44319, Tax Associate,"Current Employee, less than 1 year",Bangalore,4,3.0,4.0,5.0,4.0,4.0,4.0,v,x,x,Tax preparer,"- work life balance 
- bonus 
- in time salary","-long working hours
- no holidays"
694434,0.038339622,0.8719898,0.08967061,0.47826034,0.48158813,0.04015151,PwC,44143, Manager,Current Employee,Jakarta,5,3.0,5.0,5.0,5.0,4.0,4.0,v,o,v,Good company for young professionals,"Relatively young staffs, matrix structure","Long hour, paycheck comparably lower compare to responsibility"
677328,0.005432294,0.14164379,0.85292387,0.87256354,0.11350732,0.013929131,PwC,42482, ,Former Employee,,4,1.0,3.0,,4.0,4.0,3.0,v,o,o,Experienced Associated - Audit,"Fast pace environment where you a learn a lot as you go. Outside of busy season and traveling, good place to work if auditing is your thing.",Overworked and under appreciated. To be fair I hated audited from the start.
672787,0.0025121183,0.019707208,0.97778064,0.6910077,0.26925424,0.039738066,PwC,41765, Associate II,"Current Employee, less than 1 year",Jakarta,3,1.0,3.0,,4.0,4.0,3.0,o,o,o,Good experience,"Good people, great opportunity to grow if you love audit","Exhausted and time consuming at peak season, no life outside work when peak season comes"
686733,0.0031180792,0.08023955,0.9166424,0.7061135,0.26944658,0.02443989,PwC,43517, Anonymous Employee,Former Employee,,3,1.0,3.0,,4.0,2.0,3.0,v,r,o,Senior Associate,Good company for learn and development,"Working hours too long, even need to work til 2-3am"
674920,0.0026810165,0.03981225,0.9575067,0.25349206,0.63901865,0.10748929,PwC,42200, Anonymous Employee,Current Employee,,4,3.0,5.0,,4.0,4.0,3.0,v,o,r,Company to grow,"Generally a very good place to work.
One of the leaders in their business. 
Lot of smart and skilled people.
Complete service offering from Strategy to IT Services.","Strategic focus points and direction are not fully clearly defined.
International cooperation needs to be improved.
Development of the new, emerging topics is something the company need to learn."
695017,0.0023282557,0.008177694,0.989494,0.11855728,0.84638935,0.035053436,PwC,44167, Associate Consultant,Current Employee,"Dublin, Dublin",4,,,,,,,o,o,o,Great culture,"People are lovely, offices are great, good salary and perks",Projects in Ireland are mainly financial based
669279,0.0036869354,0.07595903,0.920354,0.627385,0.35433432,0.018280627,PwC,39994, ,Current Employee,,5,5.0,,,4.0,3.0,4.0,v,r,o,Very Flexible,Great place to grow. Managers really took into consideration your desires and needs when placing you on projects of within groups.,Compensation is not on par with peer firms.
672232,0.0029127207,0.026731063,0.97035617,0.40553042,0.49265274,0.10181675,PwC,41610, Senior Associate ,"Current Employee, more than 1 year","McLean, VA",5,4.0,5.0,,5.0,5.0,4.0,v,v,v,Opportunity to own your career,Flexibility is great. Hard work is rewarded. You have the opportunity to create your personal brand and direct your own career path. Staff class expectations are very clear. People are very helpful.,You can get lost in a big organization if you don't take ownership of your own career. Resource sharing between commercial and public sector teams sometimes requires dedicated effort.
686521,0.016469551,0.43557003,0.5479604,0.49603966,0.43643907,0.06752134,PwC,43496, Management Consultant,"Current Employee, more than 3 years","Washington, DC",2,2.0,1.0,,2.0,4.0,1.0,x,x,r,"Great brand on resume, but lots to desire","pay, network, brand, benefits, experience","your experience with the company all depends on  your client and your leadership team.  similar to high school with people playing favorites, promoting your friend over the qualified person. Also no transparency and no work-life balance,"
674380,0.0014748521,0.07351536,0.9250097,0.04562889,0.43303767,0.5213334,PwC,42139, Experienced Audit Associate,"Current Employee, more than 1 year","New York, NY",4,3.0,3.0,,4.0,3.0,3.0,v,o,v,PwC,Great place to hone in on your professional skill set and grow as a professional with face-to-face experiences with client senior management and executive officers.,"Tough to maintain a work life balance with busy season hours; however, post busy season can be a very relaxed time of year."
677609,0.002644093,0.070892565,0.92646337,0.18098055,0.75111777,0.0679017,PwC,42515, Finance Processor,Former Employee,Makati City,5,3.0,3.0,,3.0,3.0,3.0,v,v,v,Good,Good company. One of the Big 4.,Contractualization. They must Regularize employees.
689327,0.0019168003,0.018832156,0.979251,0.8247619,0.15930723,0.015930826,PwC,43763, Anonymous Employee,Current Employee,,4,3.0,4.0,,5.0,3.0,4.0,v,o,v,Financial Analyst,"Great culture, very friendly place",Long hours and can be tedious work
687027,0.112002075,0.53166616,0.35633183,0.47783455,0.47627568,0.04588974,PwC,43549, Director,"Former Employee, more than 5 years",Moscow,1,3.0,1.0,,3.0,3.0,2.0,x,r,r,Dreamwork,"If you have junior staff on the project it is easy to make them do the job. Meanwhile you can get busy with your personal staff during working hours and at the end of the month you can report ""fiction""overtimes and get 20%+ to your salary base!",You have to sit in the office and act like you have work to do...
675595,0.0013869957,0.013681875,0.9849311,0.7231966,0.23512404,0.041679308,PwC,42277, Anonymous Employee,Current Employee,,5,3.0,4.0,,5.0,3.0,3.0,v,r,v,Good place to work,Great team atmosphere. Good social events. Lots of free dinners and what not. Nice office to work in and in a great location for lunches etc.,Boring work and you get the feeling that you are a slave to the firm. Some of the work could be done by robots and it would save a lot of hardship.
692669,0.0034262966,0.19845076,0.798123,0.77869636,0.19696654,0.02433706,PwC,44070, Consultant,Former Employee,"Gurgaon, Haryana, Haryana",5,4.0,4.0,,5.0,5.0,4.0,v,v,v,Great place to work,"Brand value, opportunity to handle multiple projects, chance to work with some industry giants","At times, it gets way too hectic."
690878,0.037271813,0.7664317,0.19629647,0.0451863,0.45747036,0.49734342,PwC,43916, Information Security Associate,"Current Employee, more than 1 year","Los Angeles, CA",5,5.0,4.0,,5.0,4.0,5.0,v,v,r,Great job,"Flexible, non client facing role. Fully remote.","Can be quite busy, lower income in exchange for better career opportunities."
686053,0.0032498564,0.040594444,0.95615566,0.30031723,0.6457914,0.053891346,PwC,43436, Anonymous Employee,Former Employee,,4,3.0,5.0,,3.0,3.0,3.0,v,o,v,Review of PwC,"Great people, good young environment",Long Hours particularly during busy season
692676,0.023890898,0.71090287,0.2652062,0.14624934,0.80194956,0.05180112,PwC,44070, Risk Management,Current Employee,Port Louis,5,3.0,5.0,,5.0,4.0,5.0,v,v,v,Very Good,"Independence in working 
Steep Learning curve",None as such ( except for my location)
701584,0.029079974,0.5981526,0.37276748,0.8454154,0.14439522,0.0101894075,PwC,44340, Senior Tax Consultant,"Current Employee, more than 5 years",Cairo,3,2.0,5.0,4.0,4.0,2.0,2.0,v,r,r,.,Prestigious Brand name where you are satisfy to work under,Work life balance does not exist
692956,0.0027178999,0.16633093,0.83095115,0.6934134,0.28936857,0.017218042,PwC,44084, Senior Associate,Current Employee,,4,2.0,3.0,,3.0,4.0,3.0,o,o,o,IFS,"Continuous Learning, flexibility , Working from home, benefits",Long Hours - lack of work life balance
672339,0.0015889492,0.03458584,0.96382517,0.16718426,0.76859725,0.06421846,PwC,41648, Senior Software Engineer,"Current Employee, more than 1 year","Bellevue, WA",4,4.0,4.0,,5.0,3.0,4.0,v,r,v,Lots of opportunities!,"Flexible, lots of opportunities, new projects periodically, interesting challenges, and great learning experiences.",Some teams may need to travel frequently. Put in lots of hours at times.
689570,0.0053691627,0.11204816,0.8825827,0.445674,0.53214014,0.022185842,PwC,43785, Anonymous Employee,Current Employee,,5,,,,,,,o,o,o,analyst,good culture of the company,pay lower vs its peers
680263,0.014839427,0.45924345,0.5259171,0.9191438,0.07628193,0.0045743,PwC,42822, CRM Consultant,"Former Employee, more than 1 year","Gurgaon, Haryana, Haryana",3,1.0,2.0,,4.0,3.0,2.0,o,o,o,Good if you are workaholic,Everyday there is some challenge for you to learn and improve your skill set,Poor work life balance. There is always fire- fighting. No chance of peaceful project.
694327,0.006045328,0.16497272,0.828982,0.69371444,0.27912903,0.02715654,PwC,44137, Senior Consultant,"Current Employee, more than 3 years",Sydney,4,3.0,4.0,4.0,5.0,3.0,3.0,o,o,o,Good training,Good training and progression with lots of responsibility,Low pay compared to industry. Hours can be long
682817,0.0054821474,0.11490181,0.879616,0.18645597,0.44755432,0.36598974,PwC,43102, Anonymous Employee,Current Employee,,2,,,,,,,o,o,o,The Big 4 Grind,Good money at manager level and above; good resume builder.,"Two classes of people: partners & everybody else.  Endure your pain for 15 years, become a partner and live the good life."
695603,0.0038692488,0.111086115,0.88504463,0.48127738,0.4546313,0.06409127,PwC,44193, Audit Associate,"Current Employee, less than 1 year","New York, NY",5,4.0,5.0,5.0,5.0,4.0,4.0,v,v,v,Great entry level job,Great exit opportunities into many fields,Very long and brutal busy season
677628,0.0032582895,0.30779934,0.6889424,0.4739032,0.4579868,0.06811004,PwC,42519, ,Former Employee,,4,3.0,4.0,,4.0,3.0,4.0,v,r,v,former employee,Large global platform with numerous reach and expertise domestically and globally,Can feel like an ant on ant hill
672557,0.016997414,0.22755471,0.75544786,0.76752967,0.21838209,0.014088269,PwC,41704, Anonymous Employee,"Current Employee, more than 5 years","New York, NY",3,3.0,4.0,,2.0,5.0,2.0,v,r,r,Too many chiefs...,"Generous salary, benefits, and paid time off","After the restructure, way too many layers of management have been added."
687926,0.04789034,0.5103962,0.4417135,0.43239865,0.5162232,0.051378194,PwC,43632, Assistant Manager,"Current Employee, more than 1 year","Zürich, Zürich",5,4.0,3.0,,5.0,3.0,4.0,v,v,r,Dynamischer Team,The usual and clear opportunities linked with big 4 advisory. Comes with its sometimes long working hours due to project work. Partner still looks that work life balance is held in acceptableterms,"If you know what to expect, there shouldn't be any here, although politics might sometimes come in the way of high performance delivery"
686867,0.004910859,0.083606854,0.9114822,0.36023164,0.5938216,0.04594686,PwC,43531, Anonymous Employee,Current Employee,,5,3.0,4.0,,5.0,5.0,4.0,v,v,v,Associate,Nice colleagues in the company,Long working hours culture in the company
672553,0.007415997,0.14423344,0.8483505,0.8463862,0.14374712,0.009866773,PwC,41703, Operations,"Former Employee, more than 1 year",Amsterdam,3,3.0,2.0,,3.0,2.0,2.0,v,v,o,"some smart people, lots of egos","smart people, able to move fast
Good for resume, it opens doors",Big egos and wannabe egos everywhere getting in the way of properly managing people. It is a world on its own
686408,0.0018275473,0.08091155,0.91726094,0.8341385,0.15857738,0.007284149,PwC,43485, Anonymous Employee,Former Employee,,4,,,,,,,v,o,v,Good working environment,Strong team culture and good exposure to well-established clients,Organisational structure can be inefficient
688889,0.0057987375,0.16617286,0.8280284,0.37446994,0.5975841,0.027945943,PwC,43722, Anonymous Employee,Current Employee,,4,4.0,5.0,,4.0,3.0,4.0,v,v,v,Senior Manager,Very warm environment but competitive at the same time,Salary could be slightly lesser than market benchmark
694297,0.0031435234,0.079301044,0.9175554,0.8554606,0.13690057,0.007638778,PwC,44137, Associate,Current Employee,Amsterdam,4,,,,,,,o,o,o,Good company to work for.,Great opportunities to experience the deals process,The Company does not offer the best compensation
671486,0.003575474,0.057824504,0.9386,0.399463,0.5643617,0.036175344,PwC,41323, Tax Associate,"Current Employee, less than 1 year","Houston, TX",4,3.0,5.0,,5.0,4.0,4.0,v,r,v,Good place to start career,Lots of varied experience; looks good on a resume,public accountants work a lot of hours
670854,0.007746933,0.416711,0.5755421,0.070730425,0.6295765,0.29969308,PwC,41085, Senior Associate ,"Current Employee, less than 1 year","Boston, MA",3,2.0,3.0,,4.0,2.0,3.0,v,v,r,So far so good,"Diversity of experience, access to big name clients","Low Salary, very big firm, can feel like cog in the wheel"
677172,0.015380221,0.77058905,0.21403064,0.5070544,0.4781141,0.014831532,PwC,42466, ,Current Employee,,4,,,,,,,o,o,o,Audit Associate,"Coaching and personal development programs, events",Flexibility could be an issue
677551,0.0020268173,0.050463118,0.94751006,0.6295222,0.32712623,0.043351527,PwC,42509, Anonymous Employee,Former Employee,,4,2.0,4.0,,4.0,4.0,3.0,v,r,v,"Great Firm, If you can stand the work load",Extremely organised. Good colleagues and driving continuous improvement. When I was there I was given an opportunity to lead a transformation project within the Application Team in Global Technology Solutions.,"At times workload could be huge. Some of the technologies at the time were rather ""unfashionable"" given the fact the team supposed to be leading the firm in terms of technologies."
675424,0.0024950209,0.050987106,0.9465178,0.62397283,0.3369159,0.039111286,PwC,42257, Assistant Manager,"Current Employee, less than 1 year","Middletown, PA",3,1.0,5.0,,4.0,3.0,1.0,v,v,v,Assistant Manager- Assurance,"Good environment to work and also great learning atmosphere.
Good people to work with.
Great Brand","No Onsite opportunities
Leadership at Bangalore office do not take opportunities positively"
693494,0.0026120688,0.051994503,0.9453934,0.019561484,0.5528866,0.42755193,PwC,44108, Analyst,"Current Employee, less than 1 year",Hong Kong,5,2.0,3.0,5.0,5.0,3.0,3.0,o,o,o,good place to start,good to start your career,"work life balance, benefit just so so"
697118,0.002790921,0.06525641,0.9319526,0.7166227,0.26370716,0.01967013,PwC,44226, Manager,"Former Employee, more than 5 years",Bangalore,4,3.0,3.0,4.0,3.0,4.0,3.0,v,v,r,Good to work,Good learning on projects plus firm also provides lot training and free vouchers.,No proper PMO structure for projects thus leads and managers are over exhausted. And very little exposure with US customers mostly work with PwC US team from offshore
685402,0.0037348398,0.104734436,0.89153075,0.26190358,0.7009875,0.03710886,PwC,43368, Anonymous Employee,Former Employee,,3,1.0,3.0,,3.0,1.0,3.0,v,r,v,PwC Winter Intern,Good working experience in assurance industry,long working time with OT fee
680691,0.0028334872,0.05986706,0.93729943,0.031153785,0.3102449,0.65860134,PwC,42870, Audit Senior Associate,"Current Employee, more than 1 year","Edinburgh, Scotland, Scotland",4,1.0,4.0,,5.0,3.0,4.0,v,v,v,Great start of career,"Great devemopent and progression opportunities
Full of driven, talented people
Access to high quality technical resources","Overtime
Salaries 15-30% below  industry level (but progression opportunities are nuch better so it is somewhat justified)"
680867,0.0042497655,0.16060801,0.83514225,0.7056221,0.27891552,0.015462449,PwC,42887, Anonymous Employee,Former Employee,,3,2.0,2.0,,2.0,3.0,3.0,v,o,r,Ok,Good Diveristy  of work experience and growth,Bad Culture - Typical big four company
672768,0.8501844,0.13652384,0.013291717,0.021188777,0.30161858,0.6771926,PwC,41757, Senior Consultant,"Current Employee, more than 3 years",Bangalore,2,2.0,2.0,,2.0,4.0,1.0,x,o,o,Brand is good and prestigious but not the management,"It is completely on US market, so you will get any VISA...B1, L1 or H1 but on site policies are not good at all","In ERP, its purely regional feelings and micro management. I hope if the management changes, PWC brand name will be protected. In ERP, mostly Tamili domination and mostly Tamil speaking people will get promoted.  Promotions, hikes etc will depends on client feedback. There is no criteria to judge the candidate capabilities and skill set. If the Manager is happy/with good rapo, then the future is good for you, if not its all on our fate... so I feel , if they change or introduce better policies to judge the candidate in all aspects, then it will be good for the company."
697215,0.0024252152,0.05331516,0.94425964,0.14292373,0.8060692,0.051007062,PwC,44229, Anonymous Employee,"Current Employee, more than 1 year",,4,2.0,3.0,3.0,2.0,2.0,3.0,o,o,o,Great - Recommend,Diversity and many great opportunities,Working after hours during busy season
699013,0.0024648733,0.015088542,0.98244655,0.24425049,0.6957422,0.060007334,PwC,44270, Intern ,"Current Employee, less than 1 year",,5,4.0,5.0,4.0,5.0,5.0,4.0,v,v,v,Accounting,"Nice pay, great people, everyone is nice and friendly",Potential long days/ working weekends
670281,0.0034488495,0.057376873,0.9391743,0.08799299,0.7333674,0.1786396,PwC,40715, ,Current Employee,,4,3.0,,,3.0,3.0,3.0,v,v,o,It was a rewarding experience,teammates were helpful; knowledegable staff,"Long hours, Weekend work, Advancement"
679539,0.0024852252,0.03767805,0.9598367,0.27352327,0.66258544,0.06389132,PwC,42744, Manager,"Former Employee, less than 1 year","Shanghai, Shanghai, Shanghai",5,4.0,4.0,,4.0,4.0,5.0,v,v,r,Good Company to go.,Nice Working environment and good people to work with.,I don't have any Cons so far.
689484,0.0932975,0.79736376,0.109338716,0.93970096,0.05702638,0.0032727218,PwC,43777, Senior Consultant,"Current Employee, more than 3 years",Dubai,1,1.0,1.0,,3.0,1.0,1.0,x,x,x,Toxic culture promoting discrimination,Exposure to various industries.,"Toxic culture
Low pay
Abusive management
Open discrimination against minorities"
677180,0.010744561,0.28324062,0.7060148,0.30640683,0.59284496,0.100748226,PwC,42466, Hyperion Consultant,"Current Employee, less than 1 year","Washington, DC",4,4.0,4.0,,4.0,4.0,4.0,v,o,v,Hyperion Consulting,"good pay
exposure to a lot of projects","you can lost in the shuffle
Not a lot of EPM/ERP work
still growing"
682009,0.0021082351,0.038818102,0.95907366,0.7307932,0.25326848,0.015938343,PwC,43014, Business Development,"Current Employee, more than 1 year","London, England, England",4,4.0,4.0,,5.0,4.0,4.0,v,v,v,Great place to work - just a bit of a beast,"Fantastic development opportunities if you are willing to seek them out
Colleagues who are at the top of their game
Great brand to have on your CV
Flexible working","Massive and complicated to navigate
Slow processes
Unclear remits of responsibility adding to the above issues"
683060,0.005718698,0.15816115,0.8361202,0.61516476,0.36051175,0.024323521,PwC,43124, Anonymous Employee,"Current Employee, more than 8 years",,4,,,,,,,o,o,o,senior manager,"corporate, international, good work enwironment","sharks, long working hours, not oper career path"
692004,0.0022615574,0.0056805173,0.992058,0.88535076,0.10515932,0.00948988,PwC,44028, Senior Associate,Current Employee,"Houston, TX",3,,,,,,,o,o,o,DRS group,I love the people that I work with. Benefits and pay are great too.,Stressful hours. Too much office politics.
674507,0.0018259881,0.04431037,0.9538637,0.21452363,0.6779965,0.10747983,PwC,42156, Anonymous Employee,Current Employee,,3,1.0,4.0,,3.0,1.0,2.0,o,o,o,Fast Pace,"Fast pace, great add in CV, great experience, different industries and clients","Many working hours, not overtimes in most departments, stressful job, fast paced"
686404,0.0073980773,0.16341701,0.8291849,0.8830282,0.10962332,0.007348455,PwC,43484, Audit Associate,"Former Employee, less than 1 year",,3,1.0,3.0,,3.0,3.0,3.0,x,r,r,Good place to start your career,"- systematic training every year
- benefits
- good mentors if you're really lucky........
- straightforward promotion structure","- long hours/no work and life balance
- year-long busy season
- lack of diversity or NO diversity in certain offices
- high turnover rate 
- coaches or managers who absolutely don't care about their employees and contribute no support to their professional developments at PwC  
- no real-time feedback as it claims"
693621,0.0016287144,0.020306798,0.97806454,0.90356296,0.08877205,0.007664919,PwC,44111, Senior Consultant,"Former Employee, less than 1 year",,4,3.0,4.0,4.0,3.0,4.0,3.0,v,v,v,"Great place to work, bad place to find a tutor","Great environment, culture, benefits, young and not just motivated but also clever collegaues","Long hours, projects can be boring, hard to build a long term ""teacher-student"" kinda friendship with managers due to high rates of fluctuation."
682239,0.006632108,0.21865739,0.77471054,0.7078368,0.28245428,0.009708959,PwC,43035, Actuarial Intern,"Former Employee, less than 1 year","London, England, England",4,5.0,5.0,,4.0,3.0,5.0,v,r,r,Actuarial Intern,"Lots of focus on developing intern talent, given worthwhile work experience",Was not allowed to defer my Graduate offer for one year
688113,0.006598952,0.10214933,0.8912517,0.61004835,0.34382072,0.046130974,PwC,43649, Manager,"Current Employee, more than 3 years",Tel Aviv-Yafo,3,1.0,3.0,,3.0,2.0,3.0,o,o,o,No work/life balance but you learn a lot,You learn a lot and exposed many interesting issues.,Working a lot og extra hours. There is no balance between work/life. Most of the time the partners take you for granted.
674540,0.008327101,0.5539605,0.43771243,0.83831966,0.15098442,0.010695936,PwC,42160, ,Former Employee,,3,2.0,5.0,,4.0,2.0,3.0,o,o,o,PwC Ukraine,"Acted in senior-in-charge role in IFRS and UA GAAP audit/review engagements: managed teams of up to 6 people. Responsible for project planning, fieldwork, reporting, and completion stages.
Gained valuable audit and business experience","no work-life balance, poor compensation"
690568,0.0127351275,0.21145986,0.77580506,0.26186422,0.648117,0.090018824,PwC,43883, Consultant,"Former Employee, more than 1 year",Belgrade,5,4.0,5.0,,5.0,5.0,5.0,v,o,v,"Health atmosphere, environment with a lot of smart people, payed overtime.","Health atmosphere, environment with a lot of smart people, payed overtime.","Sometimes there's lot of work, but it is paid."
687992,0.021502975,0.6187214,0.35977557,0.7275491,0.24909204,0.023358913,PwC,43638, Associate,"Former Employee, more than 3 years",,2,4.0,2.0,,1.0,3.0,3.0,x,x,v,good firm with few bad people at top,"flexible work hours, relaxed work","No respect for talent,"
677413,0.007553295,0.10127217,0.89117455,0.92377746,0.069818564,0.00640392,PwC,42492, ,Former Employee,,1,,,,,,,o,o,o,cyber security,"good benefits ere
company is smart","bad
 company is bad
we we"
679949,0.006217343,0.07737933,0.91640335,0.61639804,0.35655066,0.02705129,PwC,42789, ,Former Employee,,5,3.0,5.0,,5.0,3.0,4.0,v,v,v,awesome place to work,"nice benefits, flexible hours, and paternity leave",Work load can be demanding at times.
684185,0.007863781,0.38695943,0.60517687,0.8269865,0.16880497,0.004208462,PwC,43246, Management Consultant,Former Employee,"Stockholm, Stockholm, Stockholm",3,2.0,3.0,,3.0,3.0,3.0,v,r,r,Probably better if you are in to auditing,Well known brand helps you in selling.,"If you are not aiming for auditing, you are seen as a 2nd class employee"
687033,0.0079240585,0.1271301,0.8649458,0.2678041,0.68945086,0.04274498,PwC,43550, Anonymous Employee,Former Employee,,5,,,,,,,o,o,o,Work exp at PwC India,"Good peer group, focus on training",no cons as such in the company
692214,0.0023575872,0.0569555,0.94068694,0.13421129,0.6742003,0.19158842,PwC,44049, PwC Senior Associate,Current Employee,Bangalore,4,3.0,3.0,,3.0,3.0,3.0,o,o,o,Good to have,"Nice peolple., Easy interactions and","Work hours, general atmosphere and office-based work. Needs more flexibility"
677741,0.006280429,0.059959583,0.9337599,0.33641633,0.60760385,0.05597979,PwC,42535, ,Current Employee,,4,5.0,5.0,,5.0,5.0,5.0,o,o,o,Sr Tax Associate,good place to work for,a very long working hours
678838,0.0064316196,0.1105412,0.8830272,0.54329354,0.4140629,0.042643595,PwC,42661, Anonymous Employee,Current Employee,,5,,,,,,,o,o,o,good place to work,good place to start career,hard to balance work and life
669780,0.0013844651,0.040597543,0.958018,0.7958358,0.18604626,0.018117948,PwC,40359, Manager,Former Employee,,3,1.0,,,3.0,1.0,2.0,x,r,o,A lot still needs to be done,Well branded organisation which looks good on any CV depending on your plans.,The leadership at PwC South Africa is still living in 1984. Management syle and focuse is misplaced.  I found it to be an  old boys club.
688774,0.0036011452,0.049513523,0.94688535,0.17857155,0.748723,0.07270544,PwC,43711, Senior Associate,"Current Employee, less than 1 year",,4,4.0,4.0,,4.0,4.0,4.0,v,v,v,Work life balance,"Good work life balance,nice people",Long hours during peak season
701798,0.013805579,0.2089403,0.7772541,0.5914884,0.3794592,0.029052377,PwC,44348, Anonymous Employee,"Current Employee, less than 1 year",,5,2.0,5.0,4.0,5.0,5.0,5.0,o,o,o,Nice organization,Good organization culture and compensation,Work life balance is a bit tough to maintain
678433,0.006804801,0.19155346,0.8016417,0.93541855,0.057207223,0.007374246,PwC,42624, Senior Associate,Current Employee,"London, England, England",3,1.0,2.0,,5.0,2.0,3.0,x,r,v,Senior associate - London audit,"- firm pays for ACA qualification and gives study leave
- opportunities to audit plenty of well known brands and companies
- Lots of young people in the firm which allows for good social life
- large firm so opportunities to second to a number of different areas eg. Deals, consulting, tax and a wide international network so can live abroad","- the company really takes its pound of flesh in exchange for the ACA. Long hours for awful pay in the first three years with overtime payments near non existent
- horrible work life balance, long hours throughout the year and not just the audit busy season. 
- audit work is very boring to begin with, only when you're near qualified does it get more interesting
- company is so terrified of being hammered under new auditing guidelines so ever more testing is being rolled out in the name of compliance, resulting in even longer hours for staff to tick more boxes
- negligible bonus
- constant staff shortages as everyone leaves when they qualify after having dealt with the horrible hours for 3 years"
688962,0.0013747734,0.04064016,0.9579851,0.9201084,0.07546415,0.0044274656,PwC,43730, Senior Associate,"Current Employee, more than 3 years",,4,4.0,4.0,,4.0,3.0,4.0,o,o,o,Senior Associate,"Relaxed work environment, smart colleagues, interesting work, room for advancement","Lots of red tape, lack of administrative support staff, subpar health insurance plan"
675579,0.0015564192,0.015598452,0.9828452,0.5824216,0.37912348,0.038454935,PwC,42275, Senior Consultant,"Former Employee, less than 1 year","Burnsville, MN",4,2.0,5.0,,5.0,5.0,5.0,o,o,o,Great employer,Great Experience and smart people to work with.  Will definitely enhance your career.  Lots of opportunities and they spend a lot of resources making sure you are trained and engaged.,"This is to be expected from a big 4 firm, but long hours are expected and this can be stressful during people season times."
684008,0.077914,0.6371925,0.2848935,0.64427817,0.33699292,0.018728899,PwC,43229, Audit Associate and Role IS Quality Checker,"Current Employee, more than 1 year",Calcutta,5,5.0,5.0,,3.0,5.0,5.0,v,o,o,Great work environment,PwC treats their employees as an assets,Compensation is not  as per qualification
698289,0.007209557,0.34872144,0.64406896,0.5639271,0.40368718,0.03238575,PwC,44253, Tax Consultant,Current Employee,"Birmingham, England, England",3,,,,,,,o,o,o,Pwc working experience,Collaborative and diverse working culture,Not inclusive in terms of giving opportunities for junior members
677891,0.0029509817,0.06304991,0.93399906,0.31137773,0.6211625,0.06745981,PwC,42551, ,Current Employee,,3,,,,1.0,,,o,o,o,Assurance Associatye,Good learning environment and people,Hours are long and work is fluid
692084,0.051654294,0.6902359,0.2581099,0.02756858,0.9273113,0.045120172,PwC,44036, Senior Associate,"Current Employee, more than 5 years","McLean, VA",5,5.0,5.0,,5.0,5.0,5.0,v,v,v,Great set of advisory experience,"Varied experience, build people and project management skills. Different projects have different timelines and deliverables requirements",Travel to client site every week
694046,0.008813628,0.099071935,0.8921144,0.39079586,0.5483632,0.060840886,PwC,44126, Digital Risk Solutions Associate,Current Employee,"Atlanta, GA",3,1.0,4.0,5.0,1.0,2.0,2.0,o,o,o,Review,Nice people. Variety of work,A lot of work with little pay
682407,0.0034739918,0.030791784,0.96573424,0.003927956,0.023251694,0.9728203,PwC,43051, Consultant,"Current Employee, less than 1 year","Chicago, IL",5,5.0,5.0,,5.0,5.0,5.0,v,v,v,Consultant,Good company to work for. Vrey good,very good. No problem at all
691101,0.005602746,0.1578891,0.8365082,0.2904223,0.67825204,0.03132573,PwC,43944, Senior Associate,"Current Employee, more than 3 years",Lagos,5,4.0,5.0,,5.0,3.0,5.0,v,v,v,Generally fair,"flexible working hours, flexible dressing, good coworkers and staff welfare","long hour, sensitive client information"
691903,0.0069035725,0.8142934,0.17880294,0.07936962,0.84751564,0.0731147,PwC,44019, Manager,"Current Employee, more than 5 years",,4,4.0,4.0,,4.0,4.0,4.0,o,o,o,You get a diverse experience within the audit sector.,Various industries exposure is available at PwC.,A lot of traveling as a trainee.
690649,0.023859557,0.69335586,0.28278464,0.65419483,0.32571477,0.020090356,PwC,43890, Senior Associate,"Current Employee, more than 3 years","Dublin, Dublin",4,3.0,5.0,,5.0,3.0,4.0,o,o,o,Senior Associate,Year promotions and young workforce,lack of challenging interest work
679585,0.012196381,0.14809681,0.8397068,0.7924869,0.17551985,0.031993244,PwC,42748, Internal Audit Associate,"Former Employee, more than 1 year","New York, NY",1,1.0,1.0,,2.0,5.0,1.0,x,r,x,Horrible place to work,"Great Benefits, that was it.","Horrible place to work if you have a family to take care of. They don't care if you have someone you have to take care of at all; I had a manager tell me ""Find someone else to take care of your responsibilities."" Really? You're going to tell me to find someone else to take care of my kids? There is absolutely no work/life balance, sure they talk it up and say they have a great system in place, but it is just a façade, nothing but a lie. This is a great job if you are fresh out of college with no obligations and can work late, but if you are starting new but a little older, they have no compassion or understanding. Kept getting schedule 2 1/2- 3 hours from my home. When you have to travel 2 1/2 hours and have to be home by 8pm, that means you have to leave around 5:30. I asked if they could schedule me on clients that were closer to where I lived so I could spend more time in the office (which they did have) but they refused to accommodate my request. If you are in your mid 30's starting there be prepared to work with a lot of obnoxious people in there 20's, the company is pretty much run by inexperienced people with no heart. Also, my first 5 months after I started consisted of being ""available."" I sat around in the office for 8 hours a day waiting to see if anyone needed my help. I got paid to do nothing, which might sound good, but I also learned nothing and gained no experience."
