ID,pros_negative%,pros_nuetral%,pros_positive%,cons_negative%,cons_nuetral%,cons_positive%,firm,date_review,job_title,current,location,overall_rating,work_life_balance,culture_values,diversity_inclusion,career_opp,comp_benefits,senior_mgmt,recommend,ceo_approv,outlook,headline,pros,cons
242040,0.0026290554,0.062871516,0.93449944,0.92343235,0.06888337,0.007684298,EY,42549, Audit Manager,"Former Employee, more than 5 years",Singapore,1,1.0,1.0,,3.0,1.0,1.0,v,r,r,good career progress,Good career progress. good foundation for accounting,stress! no life! damage to health
248631,0.005778766,0.05989979,0.93432146,0.00450949,0.029552452,0.9659381,EY,43247, Anonymous Employee,Current Employee,,4,4.0,4.0,,4.0,4.0,4.0,v,v,v,Excellent,"Good, company to work for","nothing in specific, everything is awesome, international presence"
233827,0.0020762202,0.038409073,0.9595147,0.50199103,0.4488867,0.04912227,EY,40176, ,Current Employee,"Atlanta, GA",4,5.0,,,5.0,4.0,5.0,v,v,o,ey,great learning experience starting out,work very very long hours
233761,0.013894402,0.15276572,0.8333399,0.0044007194,0.17854927,0.81705,EY,40090, Audit Intern,Current Employee,"Palo Alto, CA",3,3.0,,,3.0,3.0,3.0,o,r,o,Interesting Experience,"It is what it is.  If you'd like to get a professional job with potential to gain respect in the accounting world, this is a great place to start out of school.",It is what it is.  Be sure that you know that starting here will lead you to more accounting opportunities.
242282,0.0049113627,0.11933211,0.8757565,0.1995618,0.7460247,0.054413453,EY,42579, ,"Former Employee, less than 1 year","Sterling Heights, MI",4,4.0,5.0,,4.0,3.0,4.0,v,v,v,Internship,"Good work culture, Professional setup",Domain Specific Projects and less exposure to other functional areas
246762,0.0020816305,0.075617135,0.92230123,0.13819665,0.48297843,0.3788249,EY,43042, Anonymous Employee,Former Employee,,5,5.0,5.0,,5.0,5.0,5.0,v,v,v,Risk Advisory Intern,"Very professional, friendly and fast paced working environment.","There's not much to complain, except the work can be demanding sometimes so you need to bring your A game to work!"
252818,0.006216848,0.3469518,0.64683133,0.88583195,0.105690084,0.00847794,EY,43647, Audit Manager,"Current Employee, more than 1 year","San Jose, CA",3,2.0,4.0,,5.0,3.0,3.0,v,r,v,There is no work/life balance,"Fast pace environment, I learn a ton",work life balance is not the best here
253080,0.0013397699,0.01646255,0.9821977,0.7643417,0.21271722,0.022941088,EY,43670, Audit Senior Associate,"Current Employee, more than 3 years",,4,3.0,3.0,,5.0,4.0,4.0,v,r,r,"Good people, pressure and good for some",It is a great place to start if one aspires to make a career in accounting. You meet great people and lots of them. You get to garner a wide range of experiences in various areas of accounting.,With a big global corporation comes with a level of rigidity. It is difficult if you want to transfer out of a department or a client. The level of stress comes with the work sometimes can be overwhelming.
258501,0.004621059,0.08342064,0.9119583,0.95467806,0.04134267,0.0039791963,EY,44108, Assistant Manager,"Current Employee, more than 5 years",Bangalore,4,2.0,4.0,4.0,4.0,4.0,3.0,v,v,v,My work life at Ersnt and Young,Great career growth and variable pay,Poor work life balance and ungodly working hours
234538,0.004310128,0.061393477,0.93429637,0.6967353,0.28045198,0.022812705,EY,40762, Audit Intern,Former Employee,"New York, NY",5,4.0,,,5.0,4.0,5.0,v,v,o,Awesome Experience,"-Prestigious brand; clients are Grade-A across all service lines in NY office
-Incredibly smart and friendly people at all levels (staff thru partner)
-People are willing to teach and explain just about anything 
-Given lots of responsibility and respect as an intern; interacted with client many times, sat in meetings, and even asked questions - I was treated like a Staff 1, not an intern
-""Family""-like atmosphere, specifically at the industry level; people are proud to work for EY
-Firmly against ""eating"" hours
-Recruiters and partners have proven that they have my best interests in mind, as made obvious by their candid advice and sharing of experiences
-Experiences shared by full-time professionals show the firm truly does live up to its promise to give its people the ability to grow professionally; Audit professionals can take on Advisory projects during the slow seasons","-Politics definitely exist, though perhaps less so compared to other Big 4 
-Being at the bottom of the totem pole, especially on a large team, means needing to adjust to the work style of your superiors; while this isn't necessarily a ""con"", it is certainly a challenge and can be stressful in certain instances
-Litigation issues which have tarnished the brand, as well as the audit industry at large"
267288,0.0014427518,0.017561622,0.9809956,0.57094,0.383604,0.04545601,EY,44350, Anonymous Employee,"Current Employee, more than 1 year",,3,,,,,,,o,o,o,Not Employee Friendly,"Good brand name, lots of resources, some cool people/projects","No major incentive to work hard, can't really accelerate/decelerate promotions"
251689,0.0026615376,0.04969763,0.9476409,0.6122715,0.37784886,0.0098796375,EY,43547, Anonymous Employee,Current Employee,,4,3.0,3.0,,5.0,5.0,2.0,o,v,o,Associate,"There is a good culture of positivity, team spirit and hardwork.",Existence of an unhealthy internal politics and a subtle presence of unhealthy competition.
234657,0.0018336365,0.05685124,0.9413151,0.3150036,0.63550395,0.049492374,EY,40873, Staff Accountant,Current Employee,"Calgary, AB",5,5.0,,,5.0,5.0,5.0,v,r,o,Good Place to Start,Lots of learning opportunity. Work with smart people,Work life balance and under pay
248513,0.0017155556,0.013127855,0.98515654,0.5786063,0.39283976,0.028553965,EY,43235, Anonymous Employee,Current Employee,,3,3.0,3.0,,3.0,3.0,3.0,v,r,v,Good to start,This is a great company to start,Sometime does not have projects to work
250654,0.81266284,0.1692924,0.018044762,0.76972836,0.19841632,0.03185531,EY,43442, Senior,"Current Employee, less than 1 year",Bangalore,1,2.0,1.0,,1.0,4.0,1.0,x,v,v,Anoty Substandard Company,"Poor management. Poor managers with years of experience to boast. Not sure HR have true power. Senior managers coming from poor indian companies are really Substandard. I am part of a project where 3 manager n senior manager ask to keep them in loop in all emails. Managers are most insecure here. Regional politics is there. There is zero effort for efficiency and innovation. Why there is no feedback system for managers? If you got 30-40 % hike then join. Don't dream, 90% managers are poor here.","Good infrastructure. Utilisation driven company. If you join in 2018 and leave in 2020, you will feel you are doing same thing. I am in a project where a senior manager does daily scrum of 90 minutes. Unfortunately I can't leave as I joined few days back. Height of poor knowledge. I am scared on whom to approach, that manager is close to unit head. I do have family. Just to say: hate u poor guys. I have 100 pros. I am skeptical if someone is really concerned. I felt people including senior management are joining to get gratuity n move. Hate you !"
255361,0.0028147704,0.042310618,0.95487463,0.77270055,0.21230525,0.014994139,EY,43860, Audit Senior,Former Employee,,3,,,,4.0,,,o,o,o,EY Audit Senior,"Great Teams, Varied clients, exposure to different industries, excellent training","Long hours, repetitive work, limited performance feedback"
256221,0.001504028,0.014038483,0.98445755,0.36517885,0.61268765,0.022133438,EY,43950, Senior Analyst,Former Employee,Bangalore,4,,,,,,,o,o,o,I had worked in EY for 7.5 years,There is a lot about the firm that is great. Working environment is good.,Latenight allowances and cab facility not provided by company.
248098,0.0036702668,0.046702366,0.94962734,0.7025097,0.27408332,0.023406997,EY,43187, Anonymous Employee,"Current Employee, less than 1 year",,4,2.0,3.0,,5.0,4.0,3.0,v,v,v,good company to work for,great people to work with,long hours and not enough work life balance
238882,0.0062593725,0.12303336,0.8707073,0.96832466,0.029184336,0.0024910644,EY,42186, ,"Current Employee, less than 1 year","New York, NY",2,1.0,3.0,,3.0,2.0,2.0,x,v,r,Staff accountant,Able to learn a lot and gain important experience in a short time,Staff are treated poorly. Bad review process.
244594,0.008238073,0.40734848,0.58441347,0.21349458,0.72662526,0.05988022,EY,42825, Senior Manager,"Current Employee, more than 5 years","New York, NY",5,4.0,5.0,,5.0,5.0,4.0,v,v,v,Outstanding place to work,"Work life balance, independence, leading large engagements, global exposure, education, innovation","Travel, late hours, back to back engagements"
236745,0.0023539774,0.10372986,0.8939162,0.14785677,0.79684377,0.055299394,EY,41727, Anonymous Employee,Current Employee,,3,3.0,5.0,,3.0,3.0,4.0,v,r,r,Strong place to start your career,"Benefits of a large network, flexible teams,clear structure for growth/advancement","Employee development may vary, limited opportunities for staff/seniors in certain groups."
250504,0.0019343663,0.05379476,0.9442709,0.39031133,0.5166085,0.09308021,EY,43425, Senior Consultant,"Former Employee, less than 1 year",Brisbane,2,1.0,1.0,,1.0,1.0,1.0,x,x,x,"Hierarchical, lack of effective leadership and the team standards are low","It is a ""trusted brand"" so you will get chances to work on some interesting projects (10%)",The culture is very hierarchical and revenue driven. The team culture is driven by the Partner - majority of the Partners are revenue driven at the cost of the team - high staff turnover. Bad behavior was tolerated as long as the employee can manage upwards.
248883,0.004087114,0.20566377,0.7902491,0.6207244,0.3545243,0.024751328,EY,43272, Audit Manager,"Former Employee, more than 5 years","London, England, England",3,5.0,5.0,,5.0,3.0,3.0,v,v,v,Audit Manager,"Flexible working , good clients FTSE exposure",Too much politics for promotions
243758,0.0172189,0.70950353,0.27327755,0.53889984,0.43694,0.024160106,EY,42739, Senior BI,Current Employee,Tel Aviv-Yafo,3,4.0,3.0,,3.0,2.0,2.0,o,o,o,Working At EY,One of the Big 4's,No enough knowledge about data analysis
265162,0.81247103,0.17095946,0.016569532,0.5641472,0.41228282,0.023570007,EY,44292, Tax Analyst,"Former Employee, more than 1 year",Almaty,3,2.0,5.0,5.0,4.0,3.0,4.0,x,o,r,Not a good place to work,Nothing to recommend at EY.,Too much work pressure in tax process.
258545,0.0023650033,0.021222547,0.9764124,0.3781536,0.5505667,0.071279675,EY,44109, Senior Associate,"Current Employee, more than 1 year","Cleveland, OH",3,1.0,4.0,3.0,5.0,3.0,3.0,v,v,v,Great place to start,Great people. Great culture and benefits,Long hours and some busy work
250315,0.0024391047,0.018616851,0.97894406,0.81844217,0.16777514,0.013782724,EY,43406, Anonymous Employee,Current Employee,,5,,,,5.0,,,o,o,o,Great place,"Great experiences, awesome people, do a good job of recognising high performers","Excessive workload at times, can be stressful"
247829,0.045857567,0.7794623,0.17468019,0.78289735,0.19498238,0.022120282,EY,43160, Anonymous Employee,Former Employee,,4,2.0,3.0,,4.0,4.0,3.0,o,o,o,Advisory,Broad range of customers in various industries,Too much workload. Always work til late.
239535,0.0030288296,0.072356276,0.92461485,0.72550416,0.23946035,0.035035484,EY,42254, Senior Analyst,"Current Employee, more than 3 years","Gurgaon, Haryana, Haryana",4,4.0,4.0,,3.0,4.0,3.0,v,r,v,Good company to work for,Good employee engagement. Good work culture. Intelligent crowd. Good employee retention incentives. Better paymaster in the industry. Good work life balance.,"Monotonous work. No role change allowed. As a fresher, not allowed to choose the interested sector. Lack of exciting projects."
262314,0.021267086,0.8056487,0.17308427,0.8830449,0.11153262,0.0054224473,EY,44229, Consultant,"Former Employee, more than 1 year",Noida,4,3.0,4.0,3.0,3.0,4.0,1.0,o,o,o,Poor Management,Brand name as it's one of the big 4,Management and mid level managers are uneducated and they seriously need to more training on managerial skills.
247301,0.046370525,0.85104865,0.102580756,0.123837575,0.8200097,0.056152694,EY,43108, Anonymous Employee,Former Employee,,4,3.0,5.0,,5.0,5.0,5.0,o,o,o,Exposure,Exposure to different types of Businesses,Late working hours during peak period
260663,0.002412005,0.045885865,0.9517021,0.5111428,0.46408585,0.024771359,EY,44193, Associate,Former Employee,Ho Chi Minh City,4,2.0,4.0,4.0,4.0,3.0,4.0,o,o,o,Great training ground,Exposure to many different industries. Great training platform.,Low compensation in developing markets.
245273,0.008801411,0.700563,0.2906356,0.9043442,0.08971713,0.0059387456,EY,42900, Audit Associate,"Current Employee, more than 1 year",Singapore,3,2.0,2.0,,3.0,2.0,2.0,o,o,o,Working in EY,"Fast Pace, Steep Learning Curve",Too Much Hierarchy and Bad Welfare
259547,0.0025584346,0.02733878,0.9701028,0.84246624,0.14388351,0.0136501845,EY,44147, Senior,"Current Employee, more than 3 years",,5,1.0,5.0,5.0,5.0,4.0,5.0,v,v,v,Great,"great mix of private and public experience, great people","no work life balance, high stress"
256551,0.0018089827,0.026101634,0.97208935,0.09513762,0.83655006,0.06831232,EY,43989, Manager,"Current Employee, more than 8 years","London, England, England",5,3.0,5.0,,5.0,3.0,5.0,v,o,v,Great place to work and grow,Great place to work and develop your career,Progression takes time and is linked to tenure
237104,0.0013816437,0.012395712,0.9862227,0.054110177,0.6131762,0.33271354,EY,41829, Advisory Staff,"Former Employee, less than 1 year","New York, NY",3,2.0,3.0,,3.0,2.0,3.0,x,r,r,Great people culture. Limited Advisory opportunities outside NYC office,People at EY are really good and help you grow in your career,Less salary. Need to grow advisory opportunities outside NYC.
260844,0.0016781674,0.0084865615,0.9898352,0.72778606,0.25806582,0.014148086,EY,44201, Accountant,Current Employee,"Los Angeles, CA",5,3.0,5.0,4.0,5.0,4.0,4.0,v,v,v,Great Place to Work!,Great place to work! Really nice people and interesting work.,Depending on your team your time at the firm may not be as great.
257379,0.03391885,0.71339977,0.25268143,0.43475977,0.494264,0.07097619,EY,44060, Anonymous Employee,"Former Employee, more than 3 years",,4,3.0,3.0,,4.0,4.0,3.0,v,r,r,Good employer,Learned a lot in different areas,Unfortunately strong focus on audit related topics
251765,0.00966029,0.121322185,0.86901754,0.8187373,0.1717213,0.009541426,EY,43554, Anonymous Employee,Current Employee,,3,1.0,2.0,,3.0,4.0,1.0,v,r,r,Hectic,Challenging. You get to work on things even outside your profile and comfort zone. So you have a good learning experience.,No personal life. They expect you to work like slaves.
250880,0.0013810729,0.024292523,0.9743264,0.56638,0.41072267,0.022897279,EY,43473, Consulting,"Former Employee, more than 3 years",Taipei,5,4.0,5.0,,5.0,4.0,5.0,v,v,v,Advisory service consultant.,Great career opportunity with lots of projects to gain hands-on experience.,The over-time issue sometimes occurs when the project deadline approaches.
234369,0.0025917767,0.17367415,0.8237341,0.5564106,0.3376948,0.10589459,EY,40608, ,Current Employee,"New York, NY",1,1.0,,,3.0,1.0,2.0,x,r,o,Great place to work..... if you like to slave away for no additional compensation!,=- can be a good name on a resume for anyone interested into pursuing accounting related roles outside of EY,"- hours are LONG
- very unflexible work schedule. if senior managers or partners want you to work late - you're stuck!
- absolutely NO benefits from working late. all we get is an occasional ""thank you"" from the partners (for making them boatloads of money)
- very hard to break into any decent job outside of accounting. breaking into a bank or hedge fund into a front office role is nearly impossible. it's not a good place to start a career if you're ambitious.
- 401k match is one of the worst available
- no gym reimbursement
- forced to travel with little to no notice, months at a time
- the ""people first"" culture that they emphasize to potential candidates is non-existent...well unless you count the partners as people
- very little minority representation at partner level

Basically, every hour worked by an EY employee brings in x dollars to EY. Employees get a flat salary w/ no bonus. Therefore, to make the most money, it's best to keep staffing low and just produce the most work out of the limited resources available. So if you work 100 hours in a week, you are bringing in a lot of money for the company...none of which you will see a single penny of. This is great for the greedy partners, but what can you do..."
257045,0.003924096,0.11477561,0.8813003,0.83762103,0.14583214,0.016546782,EY,44035, Consultant,"Current Employee, more than 1 year",,3,,,,,,,v,v,v,overall good experience,good teams and learning track,long hours and sometimes boring assignments
244276,0.0015246653,0.022195673,0.9762797,0.26222736,0.6663152,0.07145748,EY,42792, Anonymous Employee,Current Employee,,5,2.0,4.0,,5.0,3.0,4.0,v,v,v,Great place to launch a career,"Good experience, benefits, flexible, young working environment, variety of work experience, great client base",Lots of overtime and low salary
236124,0.0020370956,0.008235642,0.9897273,0.04508688,0.09009238,0.8648207,EY,41539, ,Current Employee,,3,4.0,2.0,,3.0,2.0,2.0,v,v,r,Fun @ work place. Best among the big 4,Love the office. Best of the best of the best,Wish pay was better . I really loved this place
264954,0.053329147,0.8415279,0.10514303,0.059292667,0.8834329,0.057274383,EY,44287, Consultant,Former Employee,"London, England, England",2,4.0,2.0,2.0,2.0,1.0,2.0,x,o,v,Avoid,Pension scheme and work life balance,"Pigeon Holed in to one area, Political leadership"
264101,0.040007327,0.6084646,0.3515281,0.07456063,0.4826107,0.44282869,EY,44267, FSO Assurance Staff,"Former Employee, less than 1 year","New York, NY",4,2.0,4.0,5.0,5.0,3.0,4.0,o,o,o,It's a grind,Learn a lot om the job.,Busy season is wild and not to be tampered with.
266658,0.0051985322,0.12153279,0.8732687,0.065648235,0.69372344,0.24062838,EY,44330, Consultant,Current Employee,Thies,3,,,,,,,o,o,o,Good company,Good company/ good health insurance,Salary raise could be improved
252880,0.006444114,0.23036058,0.76319534,0.8734812,0.11607736,0.0104414625,EY,43653, Audit Associate,"Current Employee, more than 1 year",Bangalore,3,1.0,1.0,,4.0,1.0,1.0,x,v,x,Job,"Flexible timings, free time , good leaves, pay OK, fast promotion.","no overtime , should work more than 12hours a day, they keep shifting u from one building to another every week or so no consistency. Very bad at employee concerns."
252128,0.0052073454,0.09015438,0.9046383,0.10876559,0.741428,0.14980637,EY,43586, SAP Consultant,"Current Employee, more than 1 year",Bangalore,4,3.0,3.0,,5.0,4.0,4.0,v,v,v,Good Experience & exposure,"Good opportunities and learnings. 
Excellent client exposure",Focus on multiskilling is considerably less.
236236,0.0015485401,0.011324311,0.98712707,0.51429665,0.4393347,0.046368696,EY,41577, Staff,"Current Employee, more than 1 year","Dallas, TX",4,3.0,4.0,,4.0,4.0,4.0,v,v,r,Great experience!,Great company to work for and great benefits!,Long hours and tight deadlines
266186,0.472761,0.48935416,0.03788492,0.62773705,0.34094408,0.031318795,EY,44318, Senior Associate,Current Employee,,5,2.0,5.0,5.0,5.0,3.0,5.0,v,r,r,Assurance,Learning Curve is steep at first year,Work life balance is not exist during busy season
238533,0.0015583845,0.028843977,0.96959764,0.6375671,0.3266315,0.03580143,EY,42144, ,Current Employee,,5,3.0,5.0,,5.0,5.0,4.0,v,v,v,"Great Benefits, experience dependent on team and clients","Easy and fast hiring process, great benefits - for me, paternity benefits (6 weeks fully paid), in addition to 3 weeks of vacation and ability to purchase 2 additional weeks.  Company listens to my career and personal goals and made it happen relatively quick.","Some clients may suck, but that's luck of the draw with all BIG4."
240162,0.20975511,0.7558476,0.034397356,0.9510424,0.044548176,0.0044093886,EY,42321, Anonymous Employee,Former Employee,,3,3.0,3.0,,5.0,1.0,3.0,v,o,v,Graduate,CA qualitified then I left,Pay isnt great and hours are long.
256360,0.0022460378,0.030014297,0.96773964,0.30293617,0.66491836,0.032145437,EY,43966, Programmer Analyst,"Current Employee, more than 1 year","London, England, England",4,3.0,4.0,,4.0,4.0,2.0,v,o,r,good work,Company culture always very much great.,There is no such comment for cons.
265449,0.0043966034,0.0925686,0.9030348,0.20077303,0.70166105,0.09756597,EY,44299, Data Privacy Consultant,"Current Employee, more than 1 year","Atlanta, GA",5,5.0,5.0,3.0,5.0,5.0,5.0,v,v,v,Great pay,"good culture, pay, competitive, opportunities",none that come to mind
262909,0.002763976,0.0709691,0.92626697,0.8959936,0.097704135,0.0063023046,EY,44241, Senior Consultant,"Current Employee, more than 1 year",Luxembourg,3,4.0,3.0,3.0,4.0,2.0,2.0,v,r,v,Bonne ambiance mais mauvais management,"Overtime, interesting work, diverse project","bad management, low salary, lack of performance tracking"
241922,0.0014822942,0.021627963,0.9768897,0.05559208,0.82901794,0.115390025,EY,42534, Senior Associate,"Current Employee, more than 3 years",Johor Bahru,4,1.0,2.0,,5.0,4.0,2.0,v,r,x,Audit Senior,Good stepping stone for fresh grads. Accounting firm with a well-known brand name. most of the colleagues are nice and helpful.,Long working hour. Back-to-back engagement and top-down management approach.
259160,0.0031069103,0.11220103,0.8846921,0.53292763,0.42767638,0.039395966,EY,44132, Audit Asscociates,"Former Employee, more than 1 year",Kuala Lumpur,5,2.0,5.0,5.0,5.0,5.0,5.0,v,v,v,,Good income and career growth,Work overload and work life balance is under the carpet.
239854,0.0013244982,0.021123122,0.9775524,0.6716982,0.30328882,0.025012942,EY,42285, ,Current Employee,,3,3.0,4.0,,3.0,4.0,2.0,v,r,v,FSO,"Interesting working that allows you to contribute at the strategy level of financial organizations. EY's overall culture is great, highly flexible and people often taking time to speak career next steps.","Engagement experience is highly dependent upon that respective engagement team. No consistency in leadership tone, expectations are often not laid out. Engagement leadership often reluctant to challenge the client, and don't like to be challenged by internal team members."
260262,0.012003349,0.4850162,0.5029805,0.7913973,0.19627313,0.012329561,EY,44174, Senior Consultant,"Current Employee, more than 1 year","Gurgaon, Haryana, Haryana",4,4.0,4.0,4.0,4.0,4.0,3.0,v,v,v,Good place to work,"1. Get to work with different clients
2. Travel opportunities","1. Internal Politics
2. Poor management 
3. Bad appraisal"
258478,0.010808788,0.16273509,0.8264561,0.1781507,0.7945944,0.027254866,EY,44106, Principal,"Current Employee, more than 10 years",,5,4.0,5.0,,5.0,4.0,5.0,v,o,r,Great place to work,Top notch people and clients,Independence restrictions for EY audit clients
258637,0.004336732,0.08499696,0.9106663,0.17631169,0.7395925,0.08409583,EY,44112, Assurance Associate,"Current Employee, less than 1 year",Gur Gram,5,4.0,5.0,,5.0,4.0,5.0,v,o,v,Good company to work for,Good work culture exists here,Pay could be a bit more
252711,0.01300232,0.33460945,0.6523883,0.7538467,0.22672716,0.01942616,EY,43638, Assistant Tax Advisor,"Current Employee, less than 1 year","Dublin, Dublin",4,3.0,4.0,,4.0,2.0,4.0,v,r,v,Assistant Tax Advisor,"Get to work with large multinationals on a daily basis.  
The experience gained is practical.
Exams and study leave paid for.","Long hours, low salary and little benefits."
263495,0.048273727,0.68186486,0.26986146,0.842979,0.14789909,0.009121859,EY,44253, Transfer Pricing Staff II,"Current Employee, more than 1 year","Cincinnati, OH",4,1.0,3.0,2.0,4.0,3.0,2.0,v,v,v,Good place to start,"Flexibility, room to express yourself, no expectation to stick around","Toxic monoculture, if you don’t describe yourself as a typical Ohio college grad native (white, frat/sorority background), please run"
246066,0.0039486573,0.022887055,0.97316426,0.7385445,0.22230203,0.039153494,EY,42984, Tax Consultant,"Current Employee, more than 1 year",Saint Petersburg,4,1.0,5.0,,4.0,3.0,5.0,v,v,v,Tax Consultant,"people are very friendly and helpful
one of the best places to start your career and get some experience
the salary is not so bad for our city","you'll not have a lot of interesting projects all year
it's very intensive work and long work hours in busy season
office isn't comfortable enough"
252555,0.0074995016,0.17236464,0.8201359,0.8253637,0.16492543,0.009710916,EY,43626, Anonymous Employee,Current Employee,,3,4.0,5.0,,3.0,2.0,3.0,v,v,r,Financial Services Risk Management,"Good working hours
Flexible working environment",Poor compensation and career opportunities
233585,0.00420463,0.2677221,0.72807324,0.48735622,0.44664657,0.06599725,EY,39862, Senior Manager,Former Employee,,4,4.0,,,4.0,4.0,4.0,v,x,o,Fair and honest review.,Recognized as leader in the industry.,Large organization where it is easy to get lost.
254721,0.0018616361,0.022156648,0.9759818,0.7060422,0.2714119,0.022545964,EY,43797, Anonymous Employee,Current Employee,,3,1.0,2.0,,4.0,4.0,2.0,v,r,r,Associate,People is nice and the environment is good,It is difficult to maintain work life balance
238430,0.0027167,0.048128027,0.94915533,0.0030324268,0.10325433,0.89371324,EY,42129, Anonymous Employee,Current Employee,,4,3.0,4.0,,4.0,4.0,4.0,v,o,v,Senior Change Management Practitioner,Great culture and colleagues. Strong methodology and internal initiative focus.,Large firm which continues to grow very quickly; limited career path differentiation.
251368,0.0033972296,0.05128939,0.9453134,0.92737514,0.06422023,0.008404616,EY,43519, Partner,"Former Employee, more than 10 years","Los Angeles, CA",3,2.0,2.0,,4.0,4.0,1.0,x,r,v,Mind Numbing,"Work with great companies.
Smart peers.
Learn how big business works. Good place to start your career for about 2 years.","Work is mostly boring. I would say daily: ""I cannot believe I am wasting my life sitting in this meeting"".
Management only speaks spin. Never tells the full truth about anything. If they come in 95th out of 100 companies in a survey, their headline will be ""EY beats another 5 companies in latest survey""."
251369,0.011162303,0.2801628,0.70867497,0.4178872,0.5341831,0.047929738,EY,43519, Senior Associate,Current Employee,,4,3.0,4.0,,4.0,4.0,3.0,o,o,o,Challenging yet rewarding,Got lots of knowledge and experience,"- Low OPE
- Very few office activities such as outing
- No employee retention program"
244066,0.0017608347,0.021861242,0.97637796,0.59331167,0.3548937,0.051794566,EY,42771, Audit Senior,"Current Employee, more than 3 years","New York, NY",3,2.0,4.0,,4.0,3.0,4.0,v,v,v,Audit Senior,Big 4 accounting firm. You can expect the standard public accounting experience. Great to have on the resume. Very structured promotion schedule. Great training. Good starting job from college.,"Long hours. Usual office politics. There are good teams and there bad teams. With such of regimented promotion system, incompetent/self serving people can be promoted to positions with decision powers."
263954,0.0060349773,0.1066557,0.8873093,0.70195764,0.27825966,0.019782659,EY,44264, Intern,Current Employee,Hong Kong,3,1.0,1.0,1.0,4.0,1.0,1.0,x,x,r,peak season: wok,EY people are quite friendly,"Lack of staff 
Only 2 ppl work for a task in some cases"
248573,0.004602798,0.025926644,0.9694706,0.7205673,0.24774191,0.031690814,EY,43240, Anonymous Employee,"Current Employee, more than 5 years","London, England, England",2,1.0,1.0,,3.0,1.0,1.0,x,r,r,Doing the job of three and counting,EY employs a great bunch of people trying to progress despite the generally toxic culture. There are some really interesting projects to work on and lots of opportunities to try something different,"There is a general sense that it's possible to do more with less so when someone leaves or when new parts of the business open up, it's expected that existing teams will fill the gaps. No accommodation is made in performance reviews and this leads to back biting. Those who get on are the ones who manage to dodge the extra work and those who shout loudest. In my experience, if you are working every hour, you just don't have the time to tell everyone how great you are. Where the Global People Survey results reflect the poor working conditions, they are used to beat up the middle management rather than the firm's leadership team who are the root cause of the problem.  Salary structures have now been revised so there is no incentive for people to stay but if your team leave, it's considered to be your fault."
247205,0.0031115015,0.16175121,0.83513725,0.30068862,0.6027841,0.096527286,EY,43092, Senior Consultant,"Former Employee, more than 1 year",Mumbai,4,3.0,4.0,,5.0,4.0,4.0,v,v,v,Senior Consultant,"Brand name, smart colleagues to network with","You need to work really hard to stand out, overwork rather."
256931,0.00238498,0.04099423,0.9566208,0.008585362,0.6744318,0.3169828,EY,44025, SAP FICO Manager,Current Employee,Chennai,5,5.0,5.0,,4.0,4.0,4.0,v,o,v,Excellent,EY is very good firm for SAP Practice,Lot of travel for attending the SAP Projects
258768,0.003739513,0.21385093,0.78240955,0.7214444,0.25913978,0.019415801,EY,44117, Manager,Former Employee,,4,,,,,,,o,o,o,Teaches a lot,Lots of learning opportunities and access to upper management straight out of school.,Work/life balance hard to maintain and salary is not usually competitive compared to industry.
238542,0.0021756825,0.027660633,0.9701637,0.27419245,0.68482447,0.040983096,EY,42145, Lead Manager,Current Employee,"Detroit, MI",5,4.0,4.0,,4.0,4.0,4.0,v,v,v,Great place to work,Great place to work and grow,I don't have any cons to add at this time
235157,0.0027469043,0.023170706,0.9740824,0.458411,0.5169733,0.02461562,EY,41142, Tax Senior,"Current Employee, more than 3 years","Bristol, England, England",5,4.0,5.0,,5.0,4.0,5.0,v,v,v,A learning experience,"Great training programme, study leave provided, chance to meet great people",Pay slightly lower than industry average
248943,0.007848014,0.1122323,0.8799197,0.37938607,0.58095145,0.039662473,EY,43279, Anonymous Employee,Current Employee,,4,2.0,4.0,,5.0,3.0,4.0,v,r,r,Long Working Hours,"Good Career and
Good Opportunity","Long Working Hours, No OT Payment"
246971,0.0016581148,0.014128224,0.9842137,0.28542545,0.67511785,0.039456695,EY,43063, Senior Consultant,"Current Employee, less than 1 year",Madrid,5,4.0,5.0,,5.0,5.0,5.0,v,v,r,Senior,People are great at work!,Nothing to say in this box
253044,0.008621365,0.24259667,0.748782,0.73680496,0.24482456,0.018370487,EY,43667, Anonymous Employee,Current Employee,,4,2.0,3.0,,4.0,2.0,1.0,v,r,o,Good brand.,"-Good brand.
-Exposure to work in a well known mnc.","-Compensation poor and all depends on the team you are working in.
-Work life balance- difficult."
254819,0.0015472253,0.00605849,0.9923943,0.79956293,0.18205673,0.018380338,EY,43805, Executive Coordinator,"Former Employee, more than 3 years","Toronto, ON",4,3.0,5.0,,4.0,2.0,5.0,v,r,v,"Great experience, not competitive on salary","The people and culture of EY are fantastic. I loved going into work every day, and I learned so much from each of the Partners I was able to work with.","Salaries at EY are very low. The amount of work expected vs the salary paid don't match.. they need to do something about paying their employees properly, particularly their Admin staff."
263339,0.0015640528,0.016842997,0.98159295,0.3916623,0.5933829,0.014954708,EY,44250, Consultant,"Former Employee, more than 1 year",Bangalore,4,3.0,5.0,4.0,4.0,2.0,4.0,o,o,o,Great work culture,Work culture and projects are great,Pay and compensation can be a concern
